id,name,address,suburb,lat,lng,rating,totalRatings,phone,website,state,country
ChIJq2iX35ejMioRFIPYaRRXeUI,Plus Fitness 24/7 Melville,"Enter via Upstairs Carpark, 380 Canning Hwy, Bicton WA 6157, Australia",Fremantle,-32.0331738,115.79163309999998,4.5,55,+61 8 6142 9022,https://www.plusfitness.com.au/gyms/melville/,WA,AU
ChIJ4cGeeImjMioRjfMaEC9HmWI,Uncommon Haus,"29 Wood St, Fremantle WA 6160, Australia",Fremantle,-32.0520198,115.76376020000001,5,4,+61 435 170 227,http://uncommonhaus.com/,WA,AU
ChIJ69QGRVShMioRMkjn_NJ_9HE,The Mill Gym,"1 Coventry Parade, North Fremantle WA 6159, Australia",Fremantle,-32.0244968,115.7536893,4.5,13,+61 2 0083 8746,http://themillgym.com/,WA,AU
ChIJQczEHkiiMioRcMaMEwF6Ok0,Fremantle PCYC,"2/34 Paget St, Hilton WA 6163, Australia",Fremantle,-32.068259499999996,115.7816921,4,10,+61 8 9314 3157,https://www.wapcyc.com.au/location/fremantle,WA,AU
ChIJHYl7cwqjMioRjUwGbIEdJMQ,VP Fit,"3/5 Emplacement Cres, Hamilton Hill WA 6163, Australia",Fremantle,-32.082934099999996,115.76242269999999,5,93,+61 485 001 890,http://www.vpfit.com.au/,WA,AU
ChIJQ_55voujMioRmg0qvL2faCY,Revo Fitness - O'Connor,"5 Stockdale Rd, O'Connor WA 6163, Australia",Fremantle,-32.056889399999996,115.7925038,4.4,168,+61 1300 738 638,https://revofitness.com.au/gyms/oconnor/?utm_term=plcid_14577424450800467706&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+O%27Connor,WA,AU
ChIJefLpn8ahMioRiMnnD-EVYfI,Intense Health North Fremantle,"4/210 Queen Victoria St, North Fremantle WA 6159, Australia",Fremantle,-32.03630690000001,115.7538635,5,3,+61 401 261 702,https://www.intensehealth.com/,WA,AU
ChIJCyqhJ05TzSsRR4v10-zcgA4,Anytime Fitness Joondalup,"Unit 18/3 Sundew Rise, Joondalup WA 6027, Australia",Joondalup,-31.759223499999997,115.77334739999999,4.7,61,+61 458 207 935,https://www.anytimefitness.com.au/gyms/au-1757/joondalup-wa-6027/,WA,AU
ChIJK6XwfTlTzSsRsCqp6JiAnXQ,World Gym Joondalup,"6 Clarke Cres, Joondalup WA 6027, Australia",Joondalup,-31.748112199999994,115.76574790000001,4.5,426,+61 8 6500 0840,https://www.worldgym.com.au/gyms/joondalup?utm_source=organic&utm_medium=gmb&utm_id=google,WA,AU
ChIJSd5pHmNTzSsRsM2PAbUrQrY,Arena Joondalup Gym,"25 Kennedya Dr, Joondalup WA 6027, Australia",Joondalup,-31.734447099999997,115.76059989999999,4.5,65,+61 8 9300 7171,http://www.arenajoondalup.com.au/gym,WA,AU
ChIJ2XYFnx6tMioRZBqYjz7D_6g,Revo Fitness - Joondalup,"Joondalup Gate 70/75 Joondalup Drive, Edgewater, Joondalup WA 6027, Australia",Joondalup,-31.770082499999997,115.77843770000001,4.2,180,+61 1300 738 638,https://revofitness.com.au/gyms/joondalup/?utm_term=plcid_13497733512665128548&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Joondalup,WA,AU
ChIJxS7hwENTzSsRtE4T86SQdLI,Goodlife Health Clubs Joondalup,"11 Injune Way, Joondalup WA 6027, Australia",Joondalup,-31.7568514,115.7711389,3.7,287,+61 8 9301 2222,https://www.goodlife.com.au/clubs/joondalup/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Joondalup&utm_term=plcid_3334603423914566116,WA,AU
ChIJFWd5EuZTzSsRsSaIC7w2DBY,Fitstop Joondalup,"Unit 4/133 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.739752199999998,115.75986639999999,4.9,36,+61 427 545 839,https://fitstop.com/au/web/locations/au/Joondalup,WA,AU
ChIJ_xtOKsFTzSsRpExAs6Kh0Ac,PLC Joondalup,"Unit 3/7 Packard St, Joondalup WA 6027, Australia",Joondalup,-31.749303799999996,115.76311299999999,5,268,+61 483 951 175,https://premiumlifestyleclubs.com/welcome,WA,AU
ChIJ5bghR4etMioRUjNt7srL-Vk,Sista Fitness 24/7 Joondalup,"21 Joondalup Dr, Edgewater WA 6027, Australia",Joondalup,-31.774131200000003,115.7826667,4.9,16,+61 8 6311 5544,https://sistafitness.com.au/,WA,AU
ChIJS-h-oS9TzSsRr5lY7LYaV7A,Momentum,"3/86 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.74447,115.76030999999998,5,44,+61 468 036 436,http://clubmomentum.com.au/,WA,AU
ChIJmWhev2JTzSsRXEkdHedC3rE,Arena Joondalup,"Kennedya Dr, Joondalup WA 6027, Australia",Joondalup,-31.734645800000003,115.76070399999999,4.3,1369,+61 8 9300 3355,https://www.arenajoondalup.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,WA,AU
ChIJO-kFwEVTzSsRoAT2hVyEdGw,ECU Sport and Fitness Centre,"Prilep Dr, Joondalup WA 6027, Australia",Joondalup,-31.7543087,115.77342250000001,4.4,156,+61 8 6304 5000,https://www.ecu.edu.au/centres/digital-and-campus-services/our-services/sport-and-fitness,WA,AU
ChIJ24JkPShTzSsRPCfOagAyPdc,Champions Gym Joondalup Muay Thai Boxing,"5/8 Dwyer Turn, Joondalup WA 6027, Australia",Joondalup,-31.740879699999997,115.7640519,4.7,103,+61 481 169 801,http://www.championsgym.com.au/,WA,AU
ChIJD50JfdRTzSsRbkd0jR8TtW4,The Yard Gym Joondalup,"44 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.7463993,115.7608017,5,2,,https://www.theyardgym.com/,WA,AU
ChIJY1G0IbJTzSsR_fhTB5vYIN4,Optimal Health Fitness & Recovery,"3/43 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.7489346,115.76130149999999,5,3,+61 8 6383 6398,,WA,AU
ChIJ5Rfn2pNUzSsRlLA-YlshDBw,Lacey's Boxing Gym,"1 Grand Blvd, Joondalup WA 6027, Australia",Joondalup,-31.733975299999997,115.76648179999998,4.6,86,+61 421 376 854,https://www.laceys.net.au/,WA,AU
ChIJOai1EFirMioRHMd5LJJbCYY,Anytime Fitness Beldon,"2/1 Gunter Grove, Beldon WA 6027, Australia",Joondalup,-31.777038500000003,115.75643330000001,4.7,196,+61 434 234 479,https://www.anytimefitness.com.au/gyms/au-1147/beldon-wa-6027/,WA,AU
ChIJ9SN8tjetMioR-5i9ZLqEeYQ,iamFIT Training,"56/57 Joondalup Dr, Edgewater WA 6027, Australia",Joondalup,-31.770404199999998,115.7797976,4.9,58,+61 452 226 918,http://www.iamfit.training/,WA,AU
ChIJMQssHFxTzSsRN75UMOHMjCY,Trojan Fitness Equipment,"8/200 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.7472066,115.7636137,4.8,79,+61 1300 876 526,https://www.trojanfitness.com.au/,WA,AU
ChIJo4rYkrasMioR9PVMNg75W5s,Orbit Fitness Equipment - Joondalup,"78/93 Joondalup Dr, Edgewater WA 6027, Australia",Joondalup,-31.768890000000003,115.77791699999999,4.6,131,+61 8 6241 3004,https://www.orbitfitness.com.au/?utm_source=gmb&utm_medium=organic&utm_campaign=local&utm_term=joondalup,WA,AU
ChIJ15oLB1pTzSsRloI166WEtIU,STRONG Pilates Joondalup,"Unit 5/116 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.741596599999998,115.76014070000001,5,50,+61 483 941 820,http://joondalup.strongpilates.com.au/,WA,AU
ChIJgat3cgC5MioRXJ2__o6IRKg,World Gym Midland,"218 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891404699999995,116.01469580000001,4.5,302,+61 8 6149 8775,https://www.worldgym.com.au/gyms/midland?utm_source=organic&utm_medium=gmb&utm_id=google,WA,AU
ChIJLRtRjOa5MioRSJ8pQ8xGU6Y,Revo Fitness Midland,"4 Clayton St, Midland WA 6056, Australia",Midland,-31.895991000000002,116.00866529999999,4.3,146,,https://revofitness.com.au/gyms/midland/?utm_term=plcid_3255164930036021765&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+Midland,WA,AU
ChIJh5Jf5jy4MioRogL-kOSkshI,Snap Fitness 24/7 Midland,"228 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891437300000003,116.014236,4.7,182,+61 413 502 638,https://www.snapfitness.com/au/gyms/midland?utm_source=gmb&utm_medium=yext,WA,AU
ChIJRXXb_yW4MioRVM9FCCRAstg,Sista Fitness 24/7 Midland,"246 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891029999999997,116.01137000000001,4.1,90,+61 8 6311 5544,http://sistafitness.com.au/,WA,AU
ChIJD9zR7VO5MioR2qhO7B4l2Qw,Ryderwear Gym & Retail Midvale,"238 Morrison Rd, Midvale WA 6056, Australia",Midland,-31.886370399999997,116.03269730000001,4.5,189,+61 8 6155 7793,https://www.ryderweargym.com/pages/locations,WA,AU
ChIJLVeXdxK4MioR0cBwIj-mlx8,Strength and Motion Academy Midland 24/7 Gym,"4 Elliott St, Midvale WA 6056, Australia",Midland,-31.8940898,116.02943270000002,5,312,+61 419 429 678,http://www.smacademy.com.au/,WA,AU
ChIJCQtBYbu5MioRYI5jKOEUkdY,The Village Athletica,"84 Railway Parade, Midland WA 6056, Australia",Midland,-31.8919428,116.00354360000001,5,4,+61 449 523 937,https://thevillageathletica.com.au/,WA,AU
ChIJOT3-gw24MioRGwGYGKdTZzA,Anytime Fitness Midvale,"367 Great Eastern Hwy, Midvale WA 6056, Australia",Midland,-31.894106700000002,116.02986449999999,4.6,97,+61 472 679 613,https://www.anytimefitness.com/en-au/locations/midvale-western-australia-au-1301,WA,AU
ChIJDYO4b6m5MioRpG8PYC8WGAM,Revo Fitness - Woodbridge,"380 Great Eastern Hwy, Woodbridge WA 6056, Australia",Midland,-31.890351900000002,115.9953456,4.3,23,+61 1300 738 638,https://revofitness.com.au/gyms/woodbridge/,WA,AU
ChIJlT_IpxK5MioRXjRS5acA2W0,Swan Active Midland,"27 Gray Dr, Midvale WA 6056, Australia",Midland,-31.8834608,116.0247096,3.9,104,+61 8 9207 8888,https://www.swanactive.com.au/locations,WA,AU
ChIJGZ77H5nFMioRh0c_7AD9E0Y,Empowered Centre,"2/245 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891769999999998,116.01085940000002,4.8,55,+61 488 058 401,http://empoweredcentre.com.au/,WA,AU
ChIJJ4AD__G5MioRSJztbeNAWFA,SpeedFit Midland,"Shop T- 155/274 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.890000999999998,116.00894980000001,5,101,+61 485 034 555,https://joinspeedfit.com/location/midland-wa/,WA,AU
ChIJ9SM5ARK4MioRvA7AebjPmuc,Hillside CrossFit,"2 Elgee Rd, Bellevue WA 6056, Australia",Midland,-31.895956799999997,116.0247661,4.9,90,+61 431 614 865,http://www.hillsidecrossfit.com.au/,WA,AU
ChIJvR5vaSy4MioR2OL8pjBa7JE,Midland PCYC,"11 Byers Rd, Midland WA 6056, Australia",Midland,-31.8894274,115.9983177,3.8,6,+61 8 9274 1918,https://www.wapcyc.com.au/location/midland,WA,AU
ChIJEz4BTSy4MioR2QrLODvl448,Wellness Unleashed,"Unit 13/401 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.890790600000003,115.99853890000001,4.9,41,+61 8 6118 8811,http://wellnessunleashed.com.au/,WA,AU
ChIJsU7uw0-5MioR4J-Wun8lIug,Pronto Pilates Midland,"58 The Crescent, Midland WA 6056, Australia",Midland,-31.888505700000003,116.0102171,,,+61 8 6383 5437,https://www.prontopilates.com.au/wa/midland/?utm_source=GBP&utm_medium=organic,WA,AU
ChIJR6kARnC5MioRh2PbJc-nJ8Q,The Studio Midland,"3/401 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.890780999999997,115.99714290000001,,,+61 8 9274 1482,https://studiomidland.com.au/,WA,AU
ChIJ7T4t1TC5MioRhLO8kT2r6H4,The Cardio Room,"2 Elgee Rd, Bellevue WA 6056, Australia",Midland,-31.8958642,116.0247624,5,7,+61 431 937 179,,WA,AU
ChIJt11Lpx25MioRQrfwICsHUII,Anytime Fitness High Wycombe,"Shop 14/120 Wittenoom Rd, High Wycombe WA 6057, Australia",Midland,-31.939916900000004,115.9932011,4.7,75,+61 8 9454 6622,https://www.anytimefitness.com.au/gyms/au-1212/high-wycombe-wa-6057/?utm_source=google&utm_medium=organic&utm_campaign=gmb,WA,AU
ChIJayo-nTC4MioRfB5DpM9a-rM,HBF Physio by Life Ready Midland,"6 Centennial Pl, Midland WA 6056, Australia",Midland,-31.894430099999997,116.00577539999999,4.9,655,+61 8 9250 7772,https://www.hbfphysio.com.au/clinic/midland/,WA,AU
ChIJcb4SgwGDMioRqe7e4fMJV3g,Revo Fitness - Rockingham,"Rockingham Shopping Centre, Shop G109B/1 Council Ave, Rockingham WA 6168, Australia",Rockingham,-32.2896804,115.74799929999999,4.2,76,+61 1300 738 638,https://revofitness.com.au/gyms/rockingham/?utm_term=plcid_16491535693220663114&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Rockingham,WA,AU
ChIJeTIkQjqDMioR6IWHJ1Kz4aQ,Ryderwear Gym & Retail Rockingham,"37/39 Council Ave, Rockingham WA 6168, Australia",Rockingham,-32.2873747,115.752027,4.9,70,+61 8 9500 8010,https://www.ryderweargym.com/,WA,AU
ChIJE939DgudMioRzswRKX9VdyU,Roar MMA 24/7 Gym - Rockingham,"14/16 Commodore Dr, Rockingham WA 6168, Australia",Rockingham,-32.2782592,115.73828119999999,4.6,30,+61 483 952 527,https://roarmma.com.au/lp/rockingham-24-7-gym/?utm_source=google&utm_medium=gmb&utm_campaign=gym,WA,AU
ChIJAYdLGlqDMioROUr35e55Z5s,Balanced Health & Fitness,"2/10 Goddard St, Rockingham WA 6168, Australia",Rockingham,-32.2870521,115.751152,4.4,114,+61 8 9592 2620,https://www.bhf.net.au/,WA,AU
ChIJf4UlUbKcMioRME7BRbXCmyY,Gold's Gym Rockingham,"44 Patterson Rd, Rockingham WA 6168, Australia",Rockingham,-32.278698999999996,115.7344874,4.3,167,+61 437 334 006,https://goldsgym.com.au/rockingham/,WA,AU
ChIJ-ctstq6cMioRcx07DsKmHEo,PUMPT 24/7 Rockingham,"10/20 Merchant Dr, Rockingham WA 6168, Australia",Rockingham,-32.2689064,115.75167850000001,4.9,78,+61 406 191 977,https://www.pumpt247.com/,WA,AU
ChIJ26sIlq6cMioRsCyboLsbbyY,Anytime Fitness Rockingham,"Tenancy 6/2-6 Council Ave, Rockingham WA 6168, Australia",Rockingham,-32.2917938,115.7423858,4.4,74,+61 475 443 110,https://www.anytimefitness.com.au/gyms/au-1347/,WA,AU
ChIJ33OSYYWDMioRl1BFrcbS_Sw,Bemore Fitness Rockingham,"1/4 Cessnock Way, Rockingham WA 6168, Australia",Rockingham,-32.278940999999996,115.7370402,5,194,+61 8 9527 6297,https://bemorefitness.com.au/,WA,AU
ChIJp_ddL0WDMioR_oe7qlMq60A,Jetts Fitness Rockingham,"Outside Rockingham Shopping Centre 1 Council Avenue, 1 Syren St, Rockingham WA 6168, Australia",Rockingham,-32.28817120000001,115.7467118,4.7,86,+61 8 9527 2124,https://www.facebook.com/jettsRockingham/,WA,AU
ChIJJ_A0iFmDMioRRr7jDhVbR1M,Snap Fitness 24/7 Rockingham,"35 Council Ave, Rockingham WA 6168, Australia",Rockingham,-32.2880147,115.75170799999998,4.7,177,+61 412 113 086,https://www.snapfitness.com/au/gyms/rockingham?utm_source=gmb&utm_medium=yext,WA,AU
ChIJRTxCOLGDMioRTZYvLt_vuCY,RARE Fitness Rockingham,"4 Martin Rd, Rockingham WA 6168, Australia",Rockingham,-32.2870334,115.74072509999999,4.4,14,+61 489 987 196,https://www.rare.fitness/rockingham/,WA,AU
ChIJ8zdtULGEMioRt7YnMC6HG5k,Rockingham Fitness Hire and Sales,"3/117 Dixon Rd, Rockingham WA 6168, Australia",Rockingham,-32.2766356,115.77417289999998,4.8,23,+61 8 9527 5984,http://fitnessequipmentperth.com.au/,WA,AU
ChIJD6jxAveDMioRRb2gEamqtZE,STRONG Pilates Rockingham,"7 Robinson Rd, Rockingham WA 6168, Australia",Rockingham,-32.2870568,115.7414411,4.8,72,+61 483 906 864,https://strongpilates.com.au/location/rockingham/,WA,AU
ChIJA4fVtbScMioRh5u5-JX859c,Hammer Strength,"Commodore Dr, Rockingham WA 6168, Australia",Rockingham,-32.2781173,115.73848059999999,,,+61 8 9527 6165,,WA,AU
ChIJkRgRMFGdMioRbmq-Rvf6uFw,Just Ladies QuickFit,"Unit 1/20 Pedlar Cct, Rockingham WA 6168, Australia",Rockingham,-32.267686499999996,115.75126739999999,4.9,15,+61 482 076 061,http://www.jlquickfit.com.au/,WA,AU
ChIJ47m0HXuDMioRfuDGNkGTZ8E,inLIFE Wellness Rockingham,"15/10 Livingstone Rd, Rockingham WA 6168, Australia",Rockingham,-32.28674,115.74051000000001,4.8,28,+61 473 321 322,https://www.inlifewellness.com.au/rockingham,WA,AU
ChIJ7X45msGdMioRLjfhdIaoI_I,Palm Beach Wellness - Rockingham,"43 Rockingham Beach Rd, Rockingham WA 6168, Australia",Rockingham,-32.2743179,115.73203839999998,5,42,+61 420 246 260,https://www.palmbeachwellness.com.au/?utm_source=GBPRockingham&utm_medium=organic,WA,AU
ChIJ16u62iydMioRnbpv2IR4t9Q,Total Physique Performance,"Unit 2/20 Pedlar Cct, Rockingham WA 6168, Australia",Rockingham,-32.2677939,115.75127439999999,5,14,+61 403 287 338,https://www.totalphysiqueperformance.com/,WA,AU
ChIJqVE5bA-dMioRU3ZqVTxVL54,Injustice Crossfit,"unit 4/20 Merchant Dr, Rockingham WA 6168, Australia",Rockingham,-32.2690953,115.75109339999999,5,35,+61 459 133 664,https://injusticecrossfit.com/,WA,AU
ChIJX_4L_bmdMioRCxNTgZ9ovps,Infrared Wellness Centre Perth,"34/43 Rockingham Beach Rd, Rockingham WA 6168, Australia",Rockingham,-32.27437,115.73224320000001,5,2,+61 8 9592 5459,https://www.soulsoothingtherapy.com.au/,WA,AU
ChIJ9ZsOEzZ_MioRREPiWwYo-0U,Revo Fitness - Mandurah,"105 Reserve Dr, Mandurah WA 6210, Australia",Mandurah,-32.5121404,115.7375802,4.6,67,,https://revofitness.com.au/gyms/mandurah/,WA,AU
ChIJWXCEsOF5MioRpFtYTR_g_0o,World Gym Mandurah,"5-6/2 Rutland Dr, Halls Head WA 6210, Australia",Mandurah,-32.5464732,115.7049659,4.7,394,+61 8 9565 9966,https://www.worldgym.com.au/gyms/mandurah?utm_source=organic&utm_medium=gmb&utm_id=google,WA,AU
ChIJiw69dUt5MioRN5nBzbrNWBE,Bodyapeel Mandurah,"Unit 2/3, 10 Dower St, Mandurah WA 6210, Australia",Mandurah,-32.534698399999996,115.73856350000001,4.6,57,+61 8 9590 8368,http://www.bodyapeelmandurah.com.au/,WA,AU
ChIJlReeUoV_MioR3ILCKwUltVo,Ryderwear Gym & Retail Mandurah,"117/121 Mandurah Terrace, Mandurah WA 6210, Australia",Mandurah,-32.5245866,115.72543069999999,4.2,14,+61 8 9569 8838,https://www.ryderweargym.com/,WA,AU
