id,name,address,suburb,lat,lng,rating,totalRatings,phone,website,state,country
ChIJu99P7529wCwRn0kuEtOxlPY,CrossFit Abode South,"Building 3/7 Toupein Rd, Yarrawonga NT 0830, Australia",Palmerston,-12.4708968,130.98663740000003,5,22,+61 428 244 176,https://www.crossfitabode.com/,NT,AU
ChIJmXoJSTG9wCwRiUEJLMMcIFw,Palmerston Recreation Centre,"11 The Blvd, Palmerston City NT 0830, Australia",Palmerston,-12.4789798,130.98431790000004,4.5,120,+61 8 8935 9975,http://www.palmerston.nt.gov.au/,NT,AU
ChIJX1aczUi9wCwRDBsB1C9afe0,Garrison Muaythai Gym,"Apartment 5/1 McKenzie Pl, Yarrawonga NT 0830, Australia",Palmerston,-12.469203,130.9865451,4.7,15,+61 487 818 360,http://www.garrisonmuaythai.com.au/,NT,AU
ChIJvX2tJDO9wCwR3IvB6zjmrds,Oasis Shopping Village,"15 Temple Terrace, Palmerston City NT 0830, Australia",Palmerston,-12.4836153,130.9854789,4.1,856,+61 8 8932 8577,http://oasisshoppingvillage.com.au/,NT,AU
ChIJTQBpbHO9wCwROXnCrCSRlOA,Nutrition Warehouse Palmerston,"Shop B4/1 Roystonea Ave, Yarrawonga NT 0830, Australia",Palmerston,-12.4686744,130.980525,4.9,44,+61 8 8931 3517,https://www.nutritionwarehouse.com.au/pages/palmerston-vitamins-and-supplements,NT,AU
ChIJfX_lhLa9wCwRG5F6-V6g_-0,SportsPower Palmerston,"Palmerston Shopping Centre, Shop 61/10 Temple Terrace, Palmerston City NT 0830, Australia",Palmerston,-12.480424399999999,130.9857511,4.9,16,+61 8 7978 4002,https://sportspower.com.au/pages/sportspower-palmerston,NT,AU
ChIJaVkOChCjwCwRwbMDcrMDLZ8,F45 Training Palmerston,"Shop/14 Zuccoli Parade, Zuccoli NT 0832, Australia",Palmerston,-12.5061191,131.0083309,5,7,+61 412 194 603,https://www.f45training.com.au/palmerston,NT,AU
ChIJUQ9snSW9wCwR0blCAlR5BGk,ENRG Gymnastics,"2/32 Georgina Cres, Yarrawonga NT 0830, Australia",Palmerston,-12.476519099999999,130.9869591,4.5,24,,http://enrgymnastics.com.au/,NT,AU
ChIJDVFoSTK9wCwRK3b5AdNc1Y0,Palmerston Shopping Centre,"10 Temple Terrace, Palmerston City NT 0830, Australia",Palmerston,-12.4811189,130.9851546,3.8,1534,+61 8 8932 1998,http://palmerstonshoppingcentre.com.au/,NT,AU
ChIJVVUlx-GXwCwRMKy2JJRAhbA,Northside Combat Conditioning,"1/11 Coffey St, Tivendale NT 0822, Australia",Palmerston,-12.4739995,130.9575443,5,50,+61 422 212 462,http://northsidecombatconditioning.com/,NT,AU
ChIJ16znJOeiwCwR_86fQveLjs8,Palmerston Boxing Club,"37 Georgina Cres, Yarrawonga NT 0830, Australia",Palmerston,-12.4763766,130.9878467,5,4,+61 409 094 730,,NT,AU
ChIJETyUSjm9wCwR9imY-W5uK8w,Robertson Barracks Area Gym,"HX7G+4P, Holtze NT 0829, Australia",Palmerston,-12.4372019,130.97682559999998,5,3,,,NT,AU
ChIJveVvnSW9wCwR5OpNrFtNczM,Bodyfit NT,"Apartment 34/5 McCourt Rd, Yarrawonga NT 0830, Australia",Palmerston,-12.4728286,130.99192259999998,4.7,7,+61 8 8931 2291,,NT,AU
ChIJDaNREAC9wCwRQtQBou0neyA,1HB Gym,"HX3H+CG, Holtze NT 0829, Australia",Palmerston,-12.446427799999999,130.9787709,,,,,NT,AU
ChIJge-MPxCTwCwRJle0lOdqvyc,FitnessWorks Nightcliff,"71D Progress Dr, Nightcliff NT 0810, Australia",Nightcliff,-12.389116099999999,130.8490192,4.5,77,+61 8 8948 1061,http://www.fitnessworksnt.com.au/,NT,AU
ChIJoRiSb5OTwCwRPV53qAu9U50,Ahvana Warehouse Gym,"Unit 2/62 Aralia St, Nightcliff NT 0810, Australia",Nightcliff,-12.379368,130.849421,5,10,+61 400 378 889,https://www.facebook.com/elementalwellbeingco,NT,AU
ChIJO5Oa_UKTwCwR0P885xUvTuA,Anytime Fitness Nightcliff,"297 Bagot Rd, Coconut Grove NT 0810, Australia",Nightcliff,-12.3985,130.855474,4.7,62,+61 484 852 603,https://club.anytimefitness.com.au/nightcliff?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Anytime+Fitness+Nightcliff+-+Coconut+Grove&utm_term=plcid_12583616014325826787,NT,AU
ChIJHx_AXi6TwCwRvQeYFemlNbE,Ahvana Yoga Shala,"4/66 Aralia St, Nightcliff NT 0810, Australia",Nightcliff,-12.379083999999999,130.8496259,5,14,+61 466 552 911,https://ahvana.com.au/,NT,AU
ChIJp--fQPOTwCwRAkQ6U1bXi1o,NO PAIN NO GAIN.AU,"29 Kurrajong Cres, Nightcliff NT 0810, Australia",Nightcliff,-12.3831343,130.8453959,,,+61 426 724 062,,NT,AU
ChIJ3ZZyxs6TwCwRjb6sIjDNa5s,Exercise Station,"275 Casuarina Dr, Rapid Creek NT 0810, Australia",Nightcliff,-12.376462799999999,130.8503445,5,1,,https://www.darwin.nt.gov.au/community/community-facilities/outdoor-recreation/nightcliff-foreshore-exercise-stations,NT,AU
ChIJ60sB2qaTwCwRmRlrAv0ob7k,Encore Pilates and Wellness,"69 Progress Dr, Nightcliff NT 0810, Australia",Nightcliff,-12.3882619,130.8489074,4.5,89,+61 417 003 974,http://www.encorepilates.com.au/,NT,AU
ChIJo8J75KKTwCwR2tM6Ni-tXmI,dESi AUSSIEhooD,"65 Progress Dr, Nightcliff NT 0810, Australia",Nightcliff,-12.3883789,130.8498002,,,+61 404 299 499,,NT,AU
ChIJ61K-WQuTwCwRf211oy6W-80,Club Lime Millner,"348 Bagot Rd, Millner NT 0810, Australia",Rapid Creek,-12.392691500000002,130.8563098,4.4,169,+61 8 7914 7114,https://www.clublime.com.au/ourclubs/?id=89791c7c-d45c-4277-8c0d90d117f36a9b&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,NT,AU
ChIJ_RNIF2GTwCwRIJbNxIix01A,Fitnessworks Alawa,"Level 1/55 Alawa Cres, Alawa NT 0810, Australia",Rapid Creek,-12.3784294,130.87442009999998,4.7,25,+61 8 8967 1697,http://www.fitnessworksnt.com.au/,NT,AU
ChIJEQYuugyTwCwRBU5Gi2mSF6U,Fernwood Fitness,"6/356 Bagot Rd, Millner NT 0810, Australia",Rapid Creek,-12.3913686,130.8580038,4.5,31,+61 8 8985 2623,https://www.fernwoodfitness.com.au/clubs/darwin,NT,AU
ChIJiWZ2-XGTwCwR4OOy0ECRZ3Y,Team Health,"Millner NT 0810, Australia",Rapid Creek,-12.3874038,130.8627694,5,1,,,NT,AU
ChIJzY-PNKaTwCwROpycKCLxvF4,Just Go Fitness,"2/13 Travers St, Coconut Grove NT 0810, Australia",Rapid Creek,-12.4007879,130.854196,5,21,,https://www.justgofitness.com.au/,NT,AU
ChIJY3zlevyTwCwRZACfhDn9a7s,Snap Fitness 24/7 Winnellie,"Shop 5 6/14 Winnellie Rd, Winnellie NT 0820, Australia",Winnellie,-12.4271876,130.8710284,4.5,106,+61 428 528 521,https://www.snapfitness.com/au/gyms/winnellie?utm_source=gmb&utm_medium=yext,NT,AU
ChIJ5ZosEAWXwCwRRZQ5mqpM7TI,Top End Strength Centre,"1/128 Coonawarra Rd, Winnellie NT 0820, Australia",Winnellie,-12.4307465,130.8862395,5,4,+61 499 618 588,http://www.topendstrengthcentre.com.au/,NT,AU
ChIJ6zJsa_yVwCwRSA9HHqEnCHI,Performance Gym,"Winnellie NT 0820, Australia",Winnellie,-12.4263654,130.8850881,5,8,+61 404 494 095,http://www.performancegym.com.au/,NT,AU
ChIJ-cF1YYuTwCwREVMplbQq6tw,Combat Therapy Centre,"4/426 Stuart Hwy, Winnellie NT 0828, Australia",Winnellie,-12.4258917,130.8770893,4.9,13,+61 428 899 923,https://www.facebook.com/combattherapycentre,NT,AU
ChIJK350OPKTwCwRdmcgW_OqvqU,P3 Recovery Winnellie,"12/14 Winnellie Rd, Winnellie NT 0820, Australia",Winnellie,-12.428080699999999,130.87086,5,162,+61 489 075 920,https://p3recovery.com.au/location/darwin/,NT,AU
ChIJuyeYNf-TwCwRNybVPXt-P-A,Territory Gymnastics Academy TGA,"426 Stuart Hwy, Winnellie NT 0820, Australia",Winnellie,-12.425486399999999,130.87594769999998,4.2,19,+61 477 842 462,http://www.tgadarwin.com/,NT,AU
ChIJsRsRSUWXwCwRJGN-7T0KFpc,Ludus House MMA,"8/102 Coonawarra Rd, Winnellie NT 0820, Australia",Winnellie,-12.4314359,130.8836485,5,5,+61 406 854 598,https://www.ludushousemma.com.au/,NT,AU
ChIJVzVzWACTwCwReLUAdX0ov9w,Lukphinong City Gym,"Damaso Pl, Woolner NT 0820, Australia",Winnellie,-12.4317633,130.8553418,,,,http://www.lukphinongcitygym.com/,NT,AU
ChIJHbxsoG-WnS8RRhynsMLlxCM,TRY FITNESS,"Apartment 4/36 Miles Rd, Berrimah NT 0820, Australia",Winnellie,-12.42844,130.91603759999998,5,18,+61 422 835 552,,NT,AU
ChIJacrbLYuXwCwRKChiN_Bs-xY,Gymnastics Northern Territory,"4/20 Bishop St, Woolner NT 0820, Australia",Winnellie,-12.433456,130.8525917,5,1,+61 8 8927 9262,http://nt.gymnastics.org.au/,NT,AU
ChIJZW2WFn6RwCwRCLt4wPEVdQE,Top End Medical Centre,"1/44 Stuart Hwy, Stuart Park NT 0820, Australia",Stuart Park,-12.446595499999999,130.84174389999998,2.3,232,+61 8 8930 4900,https://topendmedicalcentre.com.au/,NT,AU
ChIJ54Z35dyTwCwRZsEuU-YwnrU,Southern Cross Care Pearl Health & Fitness Centre,"11 Waratah Cres, Fannie Bay NT 0820, Australia",Fannie Bay,-12.4197411,130.8382757,5,4,+61 8 8946 1803,https://www.southerncrosscare.com.au/locations/health-fitness/pearl-health-fitness-centre,NT,AU
ChIJq3C-2kQZMisRtTK9cFIMsVk,Anytime Fitness,"46 Stuart Hwy, Alice Springs NT 0870, Australia",Alice Springs,-23.6955734,133.8789386,4.2,109,+61 8 8953 1404,https://club.anytimefitness.com.au/alice-springs-nt,NT,AU
ChIJGU6t71sZMisRdBcEjghs3H8,Get Physical | Alice Springs,"13 Gap Rd, The Gap NT 0870, Australia",Alice Springs,-23.7094015,133.8778053,4.6,36,+61 8 8952 3233,http://www.getphysical.net.au/,NT,AU
ChIJ9SClajYbMisRjn1093SQ08A,Lasseters Health club,"93 Barrett Dr, Desert Springs NT 0870, Australia",Alice Springs,-23.7180245,133.8783217,4.5,22,+61 8 8950 7706,https://www.lassetershealthclub.com.au/,NT,AU
ChIJWz87oMseMisRjzXkjkkRFYw,Outback Gym & Fitness Center,"16 Kennett Ct, Ciccone NT 0870, Australia",Alice Springs,-23.693038899999998,133.8647308,4.9,34,+61 8 8952 3456,https://www.facebook.com/pages/Outback-Gym-and-Fitness/151131458422199,NT,AU
ChIJwaZ4ZmIZMisR5eFvH4WKbDk,YMCA of the Northern Territory- Kilgariff Recreation Centre,"71 Sadadeen Rd, Sadadeen NT 0870, Australia",Alice Springs,-23.704312599999998,133.8929559,4.6,48,+61 8 8952 5666,https://krc.ymca.org.au/,NT,AU
ChIJpY_iu0oZMisRBvdxS0fPgPs,G Training Health & Fitness,"Elder St, Alice Springs NT 0870, Australia",Alice Springs,-23.6962145,133.8678673,5,19,,http://gtraining.net.au/,NT,AU
ChIJM8c4KXYZMisRJmvs_K-Ykyc,Greatorex Gymnasium,"Lot 7851 Wills Terrace, Alice Springs NT 0871, Australia",Alice Springs,-23.6957439,133.88287689999999,,,,https://www.facebook.com/greatorexgym,NT,AU
ChIJAQAQbskeMisRZH5Fk59HP28,CrossFit Alice Springs,"Wilkinson St, Alice Springs NT 0870, Australia",Alice Springs,-23.6988999,133.8692582,4.9,13,+61 497 758 950,https://www.alicespringscrossfit.com.au/,NT,AU
ChIJYxfSWlYZMisRyoFHKOqJe8I,Alice Springs Aquatic & Leisure Centre,"10 Speed St, The Gap NT 0870, Australia",Alice Springs,-23.7110119,133.87332609999999,4.3,204,+61 8 8950 4360,https://www.alicesprings.nt.gov.au/residents/facilities/alice-springs-aquatic-leisure-centre/pool-info-open-hours.aspx,NT,AU
ChIJecl9-U8ZMisRyNaysNIFLVM,Spin 'n' Flex,"9/10 Smith St, Alice Springs NT 0870, Australia",Alice Springs,-23.692858899999997,133.8746985,5,9,,http://spinnflex.com/,NT,AU
ChIJAdgwYgcfMisRWqou6T2jbas,Infinity Boxing Academy,"7 Dowdy Ct, Ciccone NT 0870, Australia",Larapinta,-23.6931084,133.8633298,5,2,+61 487 814 876,,NT,AU
ChIJAQDAW2IZMisR5e7BSVIKOMY,Trilemma Grappling,"2/71 Smith St, Alice Springs NT 0870, Australia",Larapinta,-23.691229999999997,133.865046,5,17,+61 409 924 058,https://trilemma.com.au/,NT,AU
ChIJ9V9KnUIfMisRg9k_zjoV4Zc,Gap View Street Workout,"58 Milner Rd, Gillen NT 0870, Australia",Larapinta,-23.710295199999997,133.8670805,4.8,6,,http://www.spartanparks.com.au/,NT,AU
ChIJ00tDKT4fMisRYdcJr7EnqAA,Boyles Striking Academy,"70 Elder St, Ciccone NT 0870, Australia",Larapinta,-23.694462899999998,133.8633337,4.8,10,,http://www.boylesstriking.com.au/,NT,AU
ChIJ0WJ3UPIfMisR6NUiNdzf76w,Pole Pump NT Fitness & Dance Studio,"unit 20/59 Elder St, Ciccone NT 0870, Australia",Larapinta,-23.695403499999998,133.86366999999998,5,4,+61 417 962 121,https://polepumpnt.square.site/,NT,AU
ChIJ_SOWaLkeMisRJPRuKWMeZv4,Perentie Jiu-Jitsu,"shop 18 Diarama Village, Larapinta Dr, Araluen NT 0870, Australia",Larapinta,-23.7044319,133.8543994,5,14,+61 406 483 066,https://www.perentiejiujitsu.com/,NT,AU
ChIJ3fV5RkUZMisRUfl2eYBq8mA,SportsPower Alice Springs,"63 Railway Terrace, Alice Springs NT 0870, Australia",Larapinta,-23.6996179,133.8783293,3.8,47,+61 8 8953 2167,https://sportspower.com.au/pages/sportspower-alice-springs,NT,AU
ChIJMdKISEMZMisR6z50x872N5s,INTERSPORT Alice Springs,"1 Stott Terrace, Alice Springs NT 0870, Australia",Larapinta,-23.700806999999998,133.877882,4.4,40,+61 8 8952 6344,https://intersport.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb-Alice-Springs,NT,AU
ChIJnX_MTsoZMisRoPQsyRGZsGQ,First Pilates Alice Springs,"3 Traeger Ave, The Gap NT 0870, Australia",Larapinta,-23.7073239,133.875059,5,5,+61 8 8952 1666,https://firstpilates.com.au/3-traeger-ave/,NT,AU
ChIJ8WkNsBsZMisRnPCkes6bmTs,Mulla Mulla Yoga Shala,"10 Smith St, Ciccone NT 0870, Australia",Larapinta,-23.692858899999997,133.8746985,5,7,+61 401 823 563,http://mullamullayogashala.com/,NT,AU
ChIJKyD2ALQeMisRjOYCC8szRac,BINDU ONE YOGA,"61 Larapinta Dr, Araluen NT 0870, Australia",Larapinta,-23.7019427,133.86267949999998,,,+61 408 069 097,,NT,AU
ChIJsSokR4IfMisRUH_sswBAGec,Movement Matters Therapy,"Unit 2/61 Smith St, Alice Springs NT 0870, Australia",Larapinta,-23.6916139,133.8664081,5,7,+61 497 685 526,https://www.movemt.com.au/,NT,AU
ChIJd3gV4FEZMisR-2FOQe2G_Go,Ezee Pzee Yoga,"Unit 11/6 Hong St, Gillen NT 0870, Australia",Gillen,-23.7032483,133.8732192,,,+61 480 205 754,http://ezeepzeeyoga.com/,NT,AU
ChIJA32TElMZMisRFlkYtK1DYOk,Gillen club,"57 Milner Rd, Gillen NT 0870, Australia",Gillen,-23.709453699999997,133.8678445,4.1,550,+61 8 8952 3749,http://www.gillenclub.com.au/,NT,AU
ChIJ3aes_pkZMisRf7ngIzBnikg,Plaza Wellbeing Centre,"Alice Plaza, Shop 1/36 Todd Mall, Alice Springs NT 0870, Australia",Gillen,-23.698632699999997,133.8830796,5,101,+61 8 7904 9046,https://www.plazawellbeingcentre.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,NT,AU
ChIJicL4RqJNFmsRud-e9srJTfI,98 Gym Canberra,"131 City Walk, Canberra ACT 2601, Australia",Canberra CBD,-35.2783711,149.1310541,5,32,+61 448 340 663,https://98training.com/locations/canberra,ACT,AU
ChIJvZE7Wm9NFmsRHgTraMgl1as,Fitness First Canberra,"Shop EL01 Bunda St, Canberra ACT 2608, Australia",Canberra CBD,-35.2781369,149.1339323,4.6,286,+61 2 6221 5901,https://www.fitnessfirst.com.au/clubs/canberra/?utm_source=gbp&utm_medium=organic&utm_campaign=FF%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Fitness%20First%20Canberra&utm_term=plcid_8845561633820618088,ACT,AU
ChIJH8bLMmlNFmsRxB9H6HJUmlo,Anytime Fitness Canberra City,"Level 1 Saraton Building, 34 E Row, Canberra ACT 2600, Australia",Canberra CBD,-35.2788665,149.13074469999998,4.7,248,+61 2 6230 4555,https://www.anytimefitness.com.au/gyms/au-1105/canberra-city-act-2601/,ACT,AU
ChIJe9bL4BJNFmsRKZZkWLsf9e0,Club Lime Constitution Place,"1 Constitution Ave, Canberra ACT 2601, Australia",Canberra CBD,-35.2827682,149.1308593,3.7,33,+61 2 5104 4422,https://www.clublime.com.au/ourclubs/?id=06f45e01-5042-b8ce-dfba-c4d320fa63f7&state=ACT&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,ACT,AU
ChIJ6Yx0nbGtF2sR3ESDbrSFF5o,Hiit Republic Canberra City,"Shop G16/40 Marcus Clarke St, Canberra ACT 2601, Australia",Canberra CBD,-35.2784724,149.12691429999998,5,6,+61 131244,https://www.hiitrepublic.com.au/studios/?id=b5599b7d-5056-b8ce-df72-6feba08af553,ACT,AU
ChIJHUOzLWJNFmsRGlVvJa8RAeo,Club Lime Braddon,"13 Lonsdale St, Braddon ACT 2612, Australia",Canberra CBD,-35.274164600000006,149.1322968,3.7,135,+61 2 6242 3950,https://www.clublime.com.au/ourclubs/?id=f50b93bf-e56d-8902-c30d-155ba6a0b9ee&stae=ACT&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,ACT,AU
